"Station","DATE","LON","LAT","ELEV","Year","Month","Season","Tmin","Tmax","Avg.Temp","DTR","CLIMATE_ZONE","COASTAL_INDEX","Rain_Days","Rainfall","Wet_Day","Extreme_Event","Rain_Anomaly","RH","Humidity_Anomaly","DewPoint","Dewpoint_Depression","WindSpeed","Extreme_Wind","Wind_Anomaly","WindDirection","WindSector","Prevailing_Direction","Direction_Variability","Extreme_Shift","Wind_u","Wind_v","Solar_Radiation","Clear_Sky_Radiation","Cloud_Factor","Sunshine_Fraction","Radiation_Anomaly","Atmospheric_Pressure","VPD","ET0","Dryness_Index","Dryness_Class","ET_Anomaly"
"Station_1",2023-10-15,-2.06211239937693,10.6811218280345,422.5,2023,10,"Post-Wet",17.29,25.88,21.58,8.59,"Savannah",0.932,0,0,0,0,-11.87,48.44,-0.59,10.45,11.13,5.8,0,0.47,176.35,"S",180,60,0,-0.37,5.79,20.85,23.83,0.95,0.938760900654729,0.8,96.4,1.33,6.72,0.61,"Very Dry",0.41
"Station_1",2023-10-16,-2.06211239937693,10.6811218280345,422.5,2023,10,"Post-Wet",17.57,26.52,22.05,8.95,"Savannah",0.932,0,0,0,0,-11.87,49.11,0.08,11.45,10.6,7.17,0,1.84,181.7,"S",180,30,0,0.21,7.17,21.1,23.77,0.87,0.841944345862634,1.04,96.4,1.35,6.66,0.61,"Very Dry",0.36
"Station_1",2023-10-17,-2.06211239937693,10.6811218280345,422.5,2023,10,"Post-Wet",16.83,25.4,21.12,8.57,"Savannah",0.932,0,0,0,0,-11.87,46.71,-2.32,9.48,11.64,4.76,0,-0.57,135.4,"SE",180,60,0,-3.34,3.39,21.28,23.7,0.96,0.981714445810606,1.23,96.4,1.34,6.11,0.6,"Very Dry",-0.19
"Station_1",2023-10-18,-2.06211239937693,10.6811218280345,422.5,2023,10,"Post-Wet",17.75,26.54,22.14,8.79,"Savannah",0.932,0,0,0,0,-11.87,49.42,0.4,11.47,10.67,6.77,0,1.44,164.63,"S",180,30,0,-1.79,6.53,21.72,23.64,0.93,0.986813940359455,1.66,96.4,1.35,6.87,0.59,"Very Dry",0.56
"Station_1",2023-10-19,-2.06211239937693,10.6811218280345,422.5,2023,10,"Post-Wet",17.56,25.57,21.57,8.01,"Savannah",0.932,1,55.65,1,0,43.79,50.31,1.28,10.43,11.14,3.99,0,-1.34,155.04,"SE",180,60,0,-1.68,3.62,23.28,23.58,0.88,0.918882028092596,3.22,96.4,1.28,6.49,0.53,"Very Dry",0.19
"Station_1",2023-10-20,-2.06211239937693,10.6811218280345,422.5,2023,10,"Post-Wet",16.41,24.73,20.57,8.32,"Savannah",0.932,1,27.55,1,0,15.68,46.46,-2.57,8.64,11.93,3.1,0,-2.23,87.69,"E",180,60,0,-3.1,-0.13,19.4,23.52,0.87,0.878721198830073,-0.65,96.4,1.3,5.57,0.64,"Very Dry",-0.73
"Station_1",2023-10-21,-2.06211239937693,10.6811218280345,422.5,2023,10,"Post-Wet",16.96,25.86,21.41,8.9,"Savannah",0.932,1,15.22,1,0,3.36,47.95,-1.08,10.45,10.96,5.74,0,0.41,125.38,"SE",180,60,0,-4.68,3.32,19.65,23.45,0.92,0.91975906803438,-0.41,96.4,1.33,6.33,0.64,"Very Dry",0.02
"Station_1",2023-10-22,-2.06211239937693,10.6811218280345,422.5,2023,10,"Post-Wet",18.53,26.47,22.5,7.95,"Savannah",0.932,1,28.77,1,0,16.9,52.85,3.82,11.97,10.53,5.22,0,-0.11,221.22,"SW",180,60,0,3.44,3.93,18.22,23.39,0.84,0.859265931346152,-1.83,96.4,1.29,6.53,0.67,"Very Dry",0.22
"Station_1",2023-10-23,-2.06211239937693,10.6811218280345,422.5,2023,10,"Post-Wet",18.85,26.7,22.77,7.86,"Savannah",0.932,0,0,0,0,-11.87,52.19,3.16,11.94,10.83,5.19,0,-0.14,237.35,"SW",180,60,0,4.37,2.8,20.52,23.33,0.94,0.91864391372313,0.46,96.4,1.32,6.57,0.62,"Very Dry",0.27
"Station_1",2023-10-24,-2.06211239937693,10.6811218280345,422.5,2023,10,"Post-Wet",18.89,27.18,23.04,8.29,"Savannah",0.932,1,70.92,1,0,59.05,53.77,4.75,13.07,9.97,6.3,0,0.97,230.79,"SW",180,30,0,4.88,3.98,19.27,23.26,0.82,0.823781347737779,-0.79,96.4,1.3,6.48,0.64,"Very Dry",0.18
"Station_1",2023-10-25,-2.06211239937693,10.6811218280345,422.5,2023,10,"Post-Wet",18.09,26.4,22.25,8.31,"Savannah",0.932,0,0,0,0,-11.87,49.42,0.4,11.08,11.17,4.95,0,-0.38,180.11,"S",180,60,0,0.01,4.95,17.71,23.2,0.88,0.882589227386528,-2.35,96.4,1.36,5.87,0.73,"Very Dry",-0.43
"Station_1",2023-10-26,-2.06211239937693,10.6811218280345,422.5,2023,10,"Post-Wet",18.6,26.97,22.78,8.37,"Savannah",0.932,0,0,0,0,-11.87,50.86,1.84,12.07,10.71,5.85,0,0.52,210.55,"SW",180,60,0,2.97,5.04,20.16,23.14,0.95,0.879328165887902,0.1,96.4,1.36,6.62,0.64,"Very Dry",0.32
"Station_1",2023-10-27,-2.06211239937693,10.6811218280345,422.5,2023,10,"Post-Wet",17.42,26.95,22.19,9.53,"Savannah",0.932,0,0,0,0,-11.87,47.18,-1.84,11.55,10.64,7.44,0,2.11,170.25,"S",180,30,0,-1.26,7.33,21.45,23.07,0.91,0.971654940193427,1.4,96.4,1.41,6.41,0.63,"Very Dry",0.11
"Station_1",2023-10-28,-2.06211239937693,10.6811218280345,422.5,2023,10,"Post-Wet",15.78,23.4,19.59,7.61,"Savannah",0.932,0,0,0,0,-11.87,42.32,-6.71,5.68,13.91,0,0,-5.33,68.96,"E",180,60,0,0,0,18.17,23.01,0.82,0.778921626477786,-1.89,96.4,1.31,4.91,0.69,"Very Dry",-1.39
"Station_1",2023-10-29,-2.06211239937693,10.6811218280345,422.5,2023,10,"Post-Wet",15.92,23.83,19.88,7.91,"Savannah",0.932,0,0,0,0,-11.87,43.02,-6.01,6.47,13.41,0.72,0,-4.61,79.49,"E",180,60,0,-0.71,-0.13,22.13,22.94,0.84,0.761636678463491,2.07,96.4,1.32,5.88,0.57,"Very Dry",-0.42
"Station_1",2023-10-30,-2.06211239937693,10.6811218280345,422.5,2023,10,"Post-Wet",16.06,24.02,20.04,7.95,"Savannah",0.932,0,0,0,0,-11.87,43.66,-5.37,6.88,13.16,1.29,0,-4.03,89.01,"E",180,60,0,-1.29,-0.02,19.85,22.88,0.89,0.889436900670444,-0.2,96.4,1.32,5.68,0.63,"Very Dry",-0.62
"Station_1",2023-10-31,-2.06211239937693,10.6811218280345,422.5,2023,10,"Post-Wet",18.59,27.68,23.13,9.09,"Savannah",0.932,0,0,0,0,-11.87,51.41,2.38,13.27,9.86,8.65,0,3.32,170.18,"S",180,30,0,-1.48,8.52,18.03,22.82,0.87,0.876074653045801,-2.03,96.4,1.38,7.09,0.72,"Very Dry",0.78
"Station_1",2023-11-01,-2.06211239937693,10.6811218280345,422.5,2023,11,"Post-Wet",17.29,26.28,21.78,8.99,"Savannah",0.932,0,0,0,0,-6.94,47.26,-2.34,10.67,11.11,6.14,0,1.1,131.77,"SE",180,30,0,-4.58,4.09,19.54,22.75,0.96,0.96075980515757,1.19,96.4,1.38,5.98,0.67,"Very Dry",-0.16
"Station_1",2023-11-02,-2.06211239937693,10.6811218280345,422.5,2023,11,"Post-Wet",17.51,25.41,21.46,7.9,"Savannah",0.932,1,10.18,1,0,3.24,48.88,-0.72,9.79,11.67,3.18,0,-1.86,145.92,"SE",180,60,0,-1.78,2.63,21.8,22.69,0.92,0.919485939390317,3.45,96.4,1.31,6.31,0.57,"Very Dry",0.17
"Station_1",2023-11-03,-2.06211239937693,10.6811218280345,422.5,2023,11,"Post-Wet",18.35,26.18,22.26,7.83,"Savannah",0.932,0,0,0,0,-6.94,50.39,0.78,10.91,11.35,4.19,0,-0.85,196.04,"S",180,60,0,1.16,4.03,17.46,22.63,0.86,0.826003485550327,-0.89,96.4,1.33,6.14,0.72,"Very Dry",0
"Station_1",2023-11-04,-2.06211239937693,10.6811218280345,422.5,2023,11,"Post-Wet",19.35,27.55,23.45,8.2,"Savannah",0.932,1,12.63,1,0,5.68,54.28,4.67,13.51,9.94,6.63,0,1.59,221.91,"SW",180,30,0,4.43,4.93,19.25,22.57,0.88,0.898880252927995,0.9,96.4,1.32,6.78,0.65,"Very Dry",0.64
"Station_1",2023-11-05,-2.06211239937693,10.6811218280345,422.5,2023,11,"Post-Wet",19.2,26.57,22.88,7.37,"Savannah",0.932,1,23.26,1,0,16.31,53.76,4.16,12.01,10.87,3.62,0,-1.42,211.79,"SW",180,60,0,1.91,3.08,18.56,22.51,0.91,0.946455383657432,0.2,96.4,1.29,6.11,0.66,"Very Dry",-0.04
"Station_1",2023-11-06,-2.06211239937693,10.6811218280345,422.5,2023,11,"Post-Wet",18.33,26.94,22.64,8.61,"Savannah",0.932,1,20.82,1,0,13.88,50.9,1.29,12.19,10.45,5.84,0,0.81,159.28,"S",180,60,0,-2.07,5.46,20.53,22.44,0.87,0.848568151807177,2.18,96.4,1.35,6.31,0.63,"Very Dry",0.17
"Station_1",2023-11-07,-2.06211239937693,10.6811218280345,422.5,2023,11,"Post-Wet",18.23,26.56,22.4,8.33,"Savannah",0.932,0,0,0,0,-6.94,49.32,-0.29,11.21,11.19,4.8,0,-0.24,155.35,"SE",180,60,0,-2,4.36,20.47,22.38,0.91,0.915585267780353,2.12,96.4,1.37,6.36,0.64,"Very Dry",0.22
"Station_1",2023-11-08,-2.06211239937693,10.6811218280345,422.5,2023,11,"Post-Wet",20.16,27.67,23.91,7.51,"Savannah",0.932,0,0,0,0,-6.94,55.05,5.44,13.46,10.45,5.21,0,0.17,272.39,"W",180,60,0,5.21,-0.22,17.8,22.32,0.83,0.82027366952762,-0.56,96.4,1.33,6.78,0.71,"Very Dry",0.64
"Station_1",2023-11-09,-2.06211239937693,10.6811218280345,422.5,2023,11,"Post-Wet",20.44,28.68,24.56,8.25,"Savannah",0.932,0,0,0,0,-6.94,55.56,5.96,14.95,9.61,7.54,0,2.5,270.03,"W",180,30,0,7.54,0,21.32,22.26,0.9,0.893897231368878,2.96,96.4,1.37,7.12,0.61,"Very Dry",0.98
"Station_1",2023-11-10,-2.06211239937693,10.6811218280345,422.5,2023,11,"Post-Wet",18.17,26.51,22.34,8.34,"Savannah",0.932,1,11.05,1,0,4.11,49.43,-0.18,11.21,11.13,4.13,0,-0.91,130.93,"SE",180,60,0,-3.12,2.71,15.07,22.21,0.82,0.850771163106885,-3.28,96.4,1.36,5.16,0.85,"Very Dry",-0.99
"Station_1",2023-11-11,-2.06211239937693,10.6811218280345,422.5,2023,11,"Post-Wet",19.6,28.38,23.99,8.78,"Savannah",0.932,0,0,0,0,-6.94,52.79,3.19,14.17,9.82,7.7,0,2.66,178.12,"S",180,30,0,-0.25,7.7,18.39,22.15,0.88,0.884779051939903,0.04,96.4,1.41,6.94,0.73,"Very Dry",0.8
"Station_1",2023-11-12,-2.06211239937693,10.6811218280345,422.5,2023,11,"Post-Wet",20.01,28.34,24.17,8.34,"Savannah",0.932,0,0,0,0,-6.94,53.87,4.26,14.2,9.97,6.84,0,1.8,191.8,"S",180,30,0,1.4,6.7,15.77,22.09,0.84,0.898197195965882,-2.58,96.4,1.39,6.36,0.83,"Very Dry",0.22
"Station_1",2023-11-13,-2.06211239937693,10.6811218280345,422.5,2023,11,"Post-Wet",19.81,27.82,23.81,8.01,"Savannah",0.932,0,0,0,0,-6.94,53.07,3.46,13.31,10.5,5.38,0,0.35,185.25,"S",180,60,0,0.49,5.36,18.17,22.04,0.85,0.835813509336137,-0.18,96.4,1.38,6.34,0.72,"Very Dry",0.19
"Station_1",2023-11-14,-2.06211239937693,10.6811218280345,422.5,2023,11,"Post-Wet",19.65,27.69,23.67,8.05,"Savannah",0.932,0,0,0,0,-6.94,52.46,2.85,13.04,10.63,5.14,0,0.1,180.69,"S",180,60,0,0.06,5.14,20.42,21.98,0.91,0.95054345787073,2.07,96.4,1.39,6.57,0.65,"Very Dry",0.43
"Station_1",2023-11-15,-2.06211239937693,10.6811218280345,422.5,2023,11,"Post-Wet",19.38,28.42,23.9,9.04,"Savannah",0.932,0,0,0,0,-6.94,51.55,1.95,13.98,9.92,7.66,0,2.62,173.45,"S",180,30,0,-0.87,7.61,19.03,21.93,0.88,0.865889307246226,0.67,96.4,1.44,6.61,0.72,"Very Dry",0.47
"Station_1",2023-11-16,-2.06211239937693,10.6811218280345,422.5,2023,11,"Post-Wet",19.55,27.76,23.65,8.21,"Savannah",0.932,0,0,0,0,-6.94,52.02,2.42,13.06,10.59,5.41,0,0.37,187.25,"S",180,60,0,0.68,5.37,16.13,21.87,0.83,0.825588783298267,-2.22,96.4,1.4,6.15,0.82,"Very Dry",0
"Station_1",2023-11-17,-2.06211239937693,10.6811218280345,422.5,2023,11,"Post-Wet",18.94,27.46,23.2,8.52,"Savannah",0.932,1,22.03,1,0,15.08,51.41,1.8,12.76,10.44,5.37,0,0.33,153.41,"SE",180,60,0,-2.4,4.8,16.44,21.82,0.81,0.802228948807857,-1.92,96.4,1.38,5.93,0.79,"Very Dry",-0.22
"Station_1",2023-11-18,-2.06211239937693,10.6811218280345,422.5,2023,11,"Post-Wet",19.19,27.76,23.47,8.57,"Savannah",0.932,0,0,0,0,-6.94,50.93,1.32,12.92,10.55,5.95,0,0.91,171.56,"S",180,60,0,-0.87,5.89,18.34,21.77,0.92,0.924836474852205,-0.01,96.4,1.42,6.44,0.73,"Very Dry",0.29
"Station_1",2023-11-19,-2.06211239937693,10.6811218280345,422.5,2023,11,"Post-Wet",18.21,26.8,22.5,8.59,"Savannah",0.932,0,0,0,0,-6.94,47.98,-1.63,11.15,11.35,4.54,0,-0.5,114.55,"SE",180,60,0,-4.13,1.89,18.2,21.72,0.9,0.917615074631381,-0.15,96.4,1.42,5.87,0.74,"Very Dry",-0.27
"Station_1",2023-11-20,-2.06211239937693,10.6811218280345,422.5,2023,11,"Post-Wet",18.46,26.08,22.27,7.62,"Savannah",0.932,0,0,0,0,-6.94,48.88,-0.73,10.25,12.02,2.14,0,-2.89,134.04,"SE",180,60,0,-1.54,1.49,16.94,21.67,0.83,0.835069127537115,-1.41,96.4,1.37,5.77,0.77,"Very Dry",-0.37
"Station_1",2023-11-21,-2.06211239937693,10.6811218280345,422.5,2023,11,"Post-Wet",19.6,28.31,23.96,8.71,"Savannah",0.932,1,22,1,0,15.05,53.64,4.03,14.31,9.65,7.21,0,2.18,171.87,"S",180,30,0,-1.02,7.14,17.22,21.62,0.78,0.797942917413138,-1.13,96.4,1.38,6.68,0.76,"Very Dry",0.53
"Station_1",2023-11-22,-2.06211239937693,10.6811218280345,422.5,2023,11,"Post-Wet",20.04,29,24.52,8.96,"Savannah",0.932,0,0,0,0,-6.94,53.59,3.98,15.07,9.45,8.5,0,3.46,186.17,"S",180,30,0,0.91,8.45,18.28,21.58,0.95,0.928609781674399,-0.07,96.4,1.43,6.84,0.74,"Very Dry",0.7
"Station_1",2023-11-23,-2.06211239937693,10.6811218280345,422.5,2023,11,"Post-Wet",20.96,30.35,25.66,9.39,"Savannah",0.932,0,0,0,0,-6.94,56.2,6.59,17.3,8.36,11.03,0,5.99,214.12,"SW",180,30,0,6.19,9.13,17.12,21.53,0.86,0.853114186210929,-1.23,96.4,1.44,7.2,0.8,"Very Dry",1.05
"Station_1",2023-11-24,-2.06211239937693,10.6811218280345,422.5,2023,11,"Post-Wet",19.67,27.38,23.52,7.71,"Savannah",0.932,0,0,0,0,-6.94,52.07,2.46,12.45,11.07,3.77,0,-1.27,141.48,"SE",180,60,0,-2.35,2.95,20.98,21.49,0.91,0.92952617311083,2.63,96.4,1.39,6.24,0.63,"Very Dry",0.1
"Station_1",2023-11-25,-2.06211239937693,10.6811218280345,422.5,2023,11,"Post-Wet",19.66,27.46,23.56,7.79,"Savannah",0.932,0,0,0,0,-6.94,52.01,2.4,12.55,11.01,3.99,0,-1.05,148.54,"SE",180,60,0,-2.08,3.4,20.58,21.44,0.94,0.966427116691359,2.23,96.4,1.39,6.5,0.65,"Very Dry",0.36
"Station_1",2023-11-26,-2.06211239937693,10.6811218280345,422.5,2023,11,"Post-Wet",20.22,28.81,24.52,8.59,"Savannah",0.932,1,3.45,1,0,-3.5,54.26,4.65,14.88,9.64,7.18,0,2.15,169.84,"S",180,30,0,-1.27,7.07,18.22,21.4,0.82,0.835074941726282,-0.13,96.4,1.41,6.75,0.73,"Very Dry",0.61
"Station_1",2023-11-27,-2.06211239937693,10.6811218280345,422.5,2023,11,"Post-Wet",19.05,27.16,23.11,8.11,"Savannah",0.932,0,0,0,0,-6.94,50.03,0.43,11.86,11.25,3.9,0,-1.14,105.42,"E",180,60,0,-3.76,1.04,18.73,21.36,0.82,0.836530343423613,0.38,96.4,1.41,5.93,0.72,"Very Dry",-0.21
"Station_1",2023-11-28,-2.06211239937693,10.6811218280345,422.5,2023,11,"Post-Wet",20.64,29.63,25.13,8.99,"Savannah",0.932,0,0,0,0,-6.94,54.87,5.26,16.03,9.1,9,0,3.96,161.78,"S",180,30,0,-2.81,8.55,18.86,21.32,0.9,0.920591870262785,0.51,96.4,1.44,7.3,0.73,"Very Dry",1.16
"Station_1",2023-11-29,-2.06211239937693,10.6811218280345,422.5,2023,11,"Post-Wet",19.47,27.08,23.27,7.61,"Savannah",0.932,0,0,0,0,-6.94,51.19,1.58,11.86,11.41,2.93,0,-2.11,100.7,"E",180,60,0,-2.88,0.54,20.66,21.29,0.93,0.952755939053271,2.31,96.4,1.39,6.12,0.64,"Very Dry",-0.03
"Station_1",2023-11-30,-2.06211239937693,10.6811218280345,422.5,2023,11,"Post-Wet",19.62,28.17,23.9,8.55,"Savannah",0.932,0,0,0,0,-6.94,51.68,2.08,13.53,10.37,6.02,0,0.98,115.87,"SE",180,30,0,-5.42,2.63,16.92,21.25,0.86,0.856281851512278,-1.44,96.4,1.43,6.31,0.8,"Very Dry",0.16
"Station_1",2023-12-01,-2.06211239937693,10.6811218280345,422.5,2023,12,"Dry",19.76,28.31,24.03,8.56,"Savannah",0.932,0,0,0,0,-2.73,52.08,0.56,13.77,10.26,6.24,0,1.01,128.46,"SE",180,30,0,-4.89,3.88,15.9,21.22,0.86,0.853233962458794,-2.31,96.4,1.43,6.22,0.85,"Very Dry",-0.07
"Station_1",2023-12-02,-2.06211239937693,10.6811218280345,422.5,2023,12,"Dry",19.85,28.66,24.26,8.81,"Savannah",0.932,0,0,0,0,-2.73,52.35,0.83,14.31,9.95,7.11,0,1.88,138.32,"SE",180,30,0,-4.73,5.31,17.16,21.19,0.9,0.923490264580095,-1.05,96.4,1.44,6.46,0.8,"Very Dry",0.18
"Station_1",2023-12-03,-2.06211239937693,10.6811218280345,422.5,2023,12,"Dry",19.61,28.43,24.02,8.82,"Savannah",0.932,0,0,0,0,-2.73,51.61,0.08,13.88,10.14,6.74,0,1.51,136.82,"SE",180,30,0,-4.61,4.91,18.4,21.16,0.95,0.938842755811155,0.2,96.4,1.45,6.47,0.75,"Very Dry",0.18
"Station_1",2023-12-04,-2.06211239937693,10.6811218280345,422.5,2023,12,"Dry",20.06,28.49,24.28,8.42,"Savannah",0.932,1,18.23,1,0,15.5,54.15,2.62,14.47,9.81,6.24,0,1,155.42,"SE",180,30,0,-2.6,5.67,15.27,21.13,0.86,0.856673372837234,-2.93,96.4,1.39,6.25,0.86,"Very Dry",-0.04
"Station_1",2023-12-05,-2.06211239937693,10.6811218280345,422.5,2023,12,"Dry",19,26.53,22.77,7.54,"Savannah",0.932,0,0,0,0,-2.73,49.7,-1.82,10.88,11.89,1.92,0,-3.32,95.94,"E",180,60,0,-1.91,0.2,19.73,21.1,0.89,0.884027792449952,1.53,96.4,1.39,5.85,0.67,"Very Dry",-0.43
"Station_1",2023-12-06,-2.06211239937693,10.6811218280345,422.5,2023,12,"Dry",17.78,26.32,22.05,8.53,"Savannah",0.932,1,26.35,1,0,23.62,47.5,-4.03,10.53,11.52,3.18,0,-2.06,29.96,"NE",180,60,0,-1.59,-2.76,15.21,21.07,0.8,0.747980751837225,-2.99,96.4,1.39,5.25,0.86,"Very Dry",-1.03
"Station_1",2023-12-07,-2.06211239937693,10.6811218280345,422.5,2023,12,"Dry",17.33,25.89,21.61,8.56,"Savannah",0.932,0,0,0,0,-2.73,45.1,-6.43,9.38,12.23,2.83,0,-2.4,12.04,"N",180,60,0,-0.59,-2.77,16.65,21.05,0.94,0.950823317768309,-1.55,96.4,1.42,5.49,0.8,"Very Dry",-0.79
"Station_1",2023-12-08,-2.06211239937693,10.6811218280345,422.5,2023,12,"Dry",17.53,24.98,21.25,7.44,"Savannah",0.932,0,0,0,0,-2.73,46,-5.53,8.23,13.02,0.07,0,-5.17,32.72,"NE",180,60,0,-0.04,-0.06,15.67,21.03,0.85,0.862457269122365,-2.54,96.4,1.36,5.25,0.82,"Very Dry",-1.03
"Station_1",2023-12-09,-2.06211239937693,10.6811218280345,422.5,2023,12,"Dry",19.03,27.96,23.5,8.93,"Savannah",0.932,0,0,0,0,-2.73,50.72,-0.81,13.25,10.25,6.96,0,1.72,91.51,"E",180,30,0,-6.96,0.18,16.9,21.01,0.91,0.908071885712998,-1.3,96.4,1.43,6.6,0.8,"Very Dry",0.31
"Station_1",2023-12-10,-2.06211239937693,10.6811218280345,422.5,2023,12,"Dry",20.72,29.14,24.93,8.42,"Savannah",0.932,1,7.39,1,0,4.66,56.6,5.07,15.76,9.17,7.88,0,2.65,151.48,"SE",180,30,0,-3.76,6.92,14.98,20.99,0.87,0.925680997439671,-3.22,96.4,1.37,6.72,0.86,"Very Dry",0.43
"Station_1",2023-12-11,-2.06211239937693,10.6811218280345,422.5,2023,12,"Dry",20.98,28.79,24.88,7.81,"Savannah",0.932,0,0,0,0,-2.73,56.24,4.71,15,9.88,6.11,0,0.87,164.49,"S",180,30,0,-1.63,5.89,17.26,20.97,0.81,0.807234495474144,-0.94,96.4,1.38,6.53,0.75,"Very Dry",0.24
"Station_1",2023-12-12,-2.06211239937693,10.6811218280345,422.5,2023,12,"Dry",21.28,29.78,25.53,8.5,"Savannah",0.932,0,0,0,0,-2.73,56.86,5.33,16.47,9.06,8.35,0,3.11,177.49,"S",180,30,0,-0.37,8.34,19.78,20.96,0.95,0.964285793441278,1.58,96.4,1.41,7.12,0.68,"Very Dry",0.84
"Station_1",2023-12-13,-2.06211239937693,10.6811218280345,422.5,2023,12,"Dry",20.93,29.78,25.36,8.84,"Savannah",0.932,0,0,0,0,-2.73,55.53,4.01,16.28,9.08,8.56,0,3.33,169.86,"S",180,30,0,-1.51,8.43,15.65,20.94,0.89,0.90893674858923,-2.55,96.4,1.44,6.46,0.86,"Very Dry",0.18
"Station_1",2023-12-14,-2.06211239937693,10.6811218280345,422.5,2023,12,"Dry",20.92,29.58,25.25,8.66,"Savannah",0.932,1,6.64,1,0,3.91,56.12,4.59,16.16,9.09,7.8,0,2.56,172.2,"S",180,30,0,-1.06,7.73,21.09,20.93,0.91,0.933386751055594,2.89,96.4,1.41,7.11,0.64,"Very Dry",0.83
"Station_1",2023-12-15,-2.06211239937693,10.6811218280345,422.5,2023,12,"Dry",19.46,27.63,23.54,8.16,"Savannah",0.932,1,0.79,1,0,-1.94,51,-0.53,12.6,10.94,3.98,0,-1.26,88.55,"E",180,60,0,-3.98,-0.1,17.04,20.92,0.88,0.892514862568574,-1.16,96.4,1.42,5.71,0.79,"Very Dry",-0.57
"Station_1",2023-12-16,-2.06211239937693,10.6811218280345,422.5,2023,12,"Dry",19.85,29.4,24.62,9.55,"Savannah",0.932,0,0,0,0,-2.73,52.02,0.49,15.28,9.34,8.81,0,3.57,110.49,"E",180,30,0,-8.25,3.08,16.67,20.91,0.85,0.842564705104116,-1.53,96.4,1.49,6.64,0.84,"Very Dry",0.36
"Station_1",2023-12-17,-2.06211239937693,10.6811218280345,422.5,2023,12,"Dry",19.38,27.66,23.52,8.27,"Savannah",0.932,1,2.66,1,0,-0.07,51.14,-0.38,12.74,10.78,4.3,0,-0.93,88.39,"E",180,60,0,-4.3,-0.12,17.45,20.91,0.88,0.900025689227594,-0.75,96.4,1.42,6,0.77,"Very Dry",-0.28
"Station_1",2023-12-18,-2.06211239937693,10.6811218280345,422.5,2023,12,"Dry",19.84,28.37,24.11,8.53,"Savannah",0.932,0,0,0,0,-2.73,52.07,0.54,13.82,10.29,5.84,0,0.61,121.9,"SE",180,60,0,-4.96,3.09,15.25,20.9,0.93,0.935286082850249,-2.96,96.4,1.44,6.17,0.89,"Very Dry",-0.12
"Station_1",2023-12-19,-2.06211239937693,10.6811218280345,422.5,2023,12,"Dry",19.58,28.18,23.88,8.6,"Savannah",0.932,0,0,0,0,-2.73,51.28,-0.25,13.44,10.44,5.65,0,0.42,109.61,"E",180,60,0,-5.32,1.9,19.28,20.9,0.91,0.919674569842197,1.08,96.4,1.44,6.43,0.71,"Very Dry",0.15
"Station_1",2023-12-20,-2.06211239937693,10.6811218280345,422.5,2023,12,"Dry",19.03,27.87,23.45,8.84,"Savannah",0.932,0,0,0,0,-2.73,49.68,-1.85,12.8,10.65,5.57,0,0.33,80.31,"E",180,60,0,-5.49,-0.94,17.9,20.9,0.88,0.903938454188163,-0.31,96.4,1.45,6.12,0.77,"Very Dry",-0.16
"Station_1",2023-12-21,-2.06211239937693,10.6811218280345,422.5,2023,12,"Dry",18.99,27.78,23.38,8.79,"Savannah",0.932,1,19.25,1,0,16.52,50.87,-0.66,13.04,10.34,5.46,0,0.22,82.04,"E",180,60,0,-5.41,-0.76,16.9,20.9,0.84,0.866277540199489,-1.3,96.4,1.41,6.09,0.79,"Very Dry",-0.19
"Station_1",2023-12-22,-2.06211239937693,10.6811218280345,422.5,2023,12,"Dry",18.81,27.17,22.99,8.36,"Savannah",0.932,0,0,0,0,-2.73,49.24,-2.29,11.76,11.23,3.97,0,-1.26,74.71,"E",180,60,0,-3.83,-1.05,19.74,20.91,0.9,0.903114164347278,1.54,96.4,1.43,6.22,0.69,"Very Dry",-0.06
"Station_1",2023-12-23,-2.06211239937693,10.6811218280345,422.5,2023,12,"Dry",20.12,28.42,24.27,8.3,"Savannah",0.932,0,0,0,0,-2.73,53.27,1.75,14.08,10.19,5.86,0,0.62,156.25,"SE",180,60,0,-2.36,5.36,18.59,20.91,0.87,0.8631025024964,0.38,96.4,1.42,6.78,0.72,"Very Dry",0.49
"Station_1",2023-12-24,-2.06211239937693,10.6811218280345,422.5,2023,12,"Dry",20.42,28.24,24.33,7.83,"Savannah",0.932,1,9.75,1,0,7.02,55.02,3.49,14.16,10.17,4.76,0,-0.48,172.51,"S",180,60,0,-0.62,4.72,17.03,20.92,0.87,0.907738261473969,-1.17,96.4,1.37,6.28,0.76,"Very Dry",0
"Station_1",2023-12-25,-2.06211239937693,10.6811218280345,422.5,2023,12,"Dry",20.92,29.49,25.2,8.57,"Savannah",0.932,0,0,0,0,-2.73,55.44,3.91,15.84,9.36,7.6,0,2.36,186.84,"S",180,30,0,0.9,7.55,16.27,20.93,0.81,0.807929722681902,-1.94,96.4,1.43,6.6,0.83,"Very Dry",0.32
"Station_1",2023-12-26,-2.06211239937693,10.6811218280345,422.5,2023,12,"Dry",19.7,28.42,24.06,8.72,"Savannah",0.932,0,0,0,0,-2.73,51.6,0.08,13.82,10.24,6.02,0,0.78,148.89,"SE",180,30,0,-3.11,5.15,17.55,20.94,0.96,0.946681222139978,-0.65,96.4,1.45,6.06,0.78,"Very Dry",-0.23
